,name,address,date,neg,neu,pos
1218,Botticelli闁炽儲鐛�,"
        1321 S Congress Ave Austin, TX 78704
    ","
        4/9/2019
    ",0.021,0.689,0.29
1219,Botticelli闁炽儲鐛�,"
        1321 S Congress Ave Austin, TX 78704
    ","
        5/14/2019
    ",0.038,0.757,0.205
1220,Roaring Fork,"
        10850 Stonelake Blvd Austin, TX 78759
    ","
        4/21/2018
    ",0.043,0.715,0.241
1221,Roaring Fork,"
        10850 Stonelake Blvd Austin, TX 78759
    ","
        12/27/2015
    ",0.052,0.715,0.234
1222,Counter Culture,"
        2337 E Cesar Chavez St Austin, TX 78702
    ","
        6/13/2019
    ",0.041,0.699,0.26
1223,Roaring Fork,"
        10850 Stonelake Blvd Austin, TX 78759
    ","
        9/19/2018
    ",0.052,0.713,0.235
1224,Roaring Fork,"
        10850 Stonelake Blvd Austin, TX 78759
    ","
        5/28/2019
    ",0.05,0.706,0.245
1225,Roaring Fork,"
        10850 Stonelake Blvd Austin, TX 78759
    ","
        7/2/2017
            ",0.04,0.694,0.266
1226,Roaring Fork,"
        10850 Stonelake Blvd Austin, TX 78759
    ","
        5/23/2019
    ",0.029,0.71,0.261
1227,Roaring Fork,"
        10850 Stonelake Blvd Austin, TX 78759
    ","
        5/11/2019
    ",0.026,0.705,0.268
1228,T22 Chicken Joint,"
        7211 Burnet Rd Austin, TX 78757
    ","
        8/5/2018
    ",0.061,0.73,0.208
1229,T22 Chicken Joint,"
        7211 Burnet Rd Austin, TX 78757
    ","
        4/15/2019
    ",0.06,0.735,0.205
1230,T22 Chicken Joint,"
        7211 Burnet Rd Austin, TX 78757
    ","
        8/20/2018
    ",0.031,0.721,0.248
1231,T22 Chicken Joint,"
        7211 Burnet Rd Austin, TX 78757
    ","
        6/14/2019
    ",0.069,0.716,0.215
1232,T22 Chicken Joint,"
        7211 Burnet Rd Austin, TX 78757
    ","
        7/15/2019
    ",0.038,0.735,0.227
1233,T22 Chicken Joint,"
        7211 Burnet Rd Austin, TX 78757
    ","
        2/10/2019
    ",0.043,0.73,0.226
1234,MezzeMe,"
        4700 W Guadalupe St The Triangle Austin, TX 78751
    ","
        1/14/2018
    ",0.04,0.641,0.319
1235,MezzeMe,"
        4700 W Guadalupe St The Triangle Austin, TX 78751
    ","
        10/1/2017
    ",0.05,0.701,0.249
1236,Roaring Fork,"
        10850 Stonelake Blvd Austin, TX 78759
    ","
        5/24/2019
    ",0.051,0.703,0.246
1237,MezzeMe,"
        4700 W Guadalupe St The Triangle Austin, TX 78751
    ","
        11/1/2017
    ",0.065,0.672,0.263
1238,MezzeMe,"
        4700 W Guadalupe St The Triangle Austin, TX 78751
    ","
        10/27/2018
    ",0.035,0.717,0.248
1239,MezzeMe,"
        4700 W Guadalupe St The Triangle Austin, TX 78751
    ","
        11/24/2018
    ",0.045,0.639,0.316
1240,MezzeMe,"
        4700 W Guadalupe St The Triangle Austin, TX 78751
    ","
        10/7/2018
    ",0.046,0.676,0.278
1241,MezzeMe,"
        4700 W Guadalupe St The Triangle Austin, TX 78751
    ","
        1/23/2019
    ",0.043,0.647,0.311
1242,MezzeMe,"
        4700 W Guadalupe St The Triangle Austin, TX 78751
    ","
        8/30/2018
    ",0.033,0.666,0.301
1243,The Hightower,"
        1209 E 7th St Austin, TX 78702
    ","
        11/16/2014
    ",0.035,0.717,0.248
1244,The Hightower,"
        1209 E 7th St Austin, TX 78702
    ","
        4/27/2016
    ",0.065,0.704,0.231
1245,The Hightower,"
        1209 E 7th St Austin, TX 78702
    ","
        10/27/2015
    ",0.029,0.723,0.249
1246,T22 Chicken Joint,"
        7211 Burnet Rd Austin, TX 78757
    ","
        7/13/2019
    ",0.044,0.719,0.238
1247,The Hightower,"
        1209 E 7th St Austin, TX 78702
    ","
        1/13/2016
    ",0.061,0.725,0.215
1248,The Hightower,"
        1209 E 7th St Austin, TX 78702
    ","
        7/16/2016
    ",0.037,0.705,0.258
1249,The Hightower,"
        1209 E 7th St Austin, TX 78702
    ","
        3/5/2019
    ",0.039,0.684,0.277
1250,Culinary Dropout,"
        11721 Rock Rose Ste 100 Austin, TX 78758
    ","
        6/21/2019
    ",0.037,0.695,0.268
1251,Culinary Dropout,"
        11721 Rock Rose Ste 100 Austin, TX 78758
    ","
        1/12/2019
    ",0.034,0.675,0.291
1252,Culinary Dropout,"
        11721 Rock Rose Ste 100 Austin, TX 78758
    ","
        11/9/2018
    ",0.043,0.661,0.296
1253,The Hightower,"
        1209 E 7th St Austin, TX 78702
    ","
        5/29/2019
    ",0.063,0.701,0.236
1254,Culinary Dropout,"
        11721 Rock Rose Ste 100 Austin, TX 78758
    ","
        2/28/2019
    ",0.025,0.697,0.278
1255,Culinary Dropout,"
        11721 Rock Rose Ste 100 Austin, TX 78758
    ","
        6/16/2019
    ",0.034,0.712,0.254
1256,Culinary Dropout,"
        11721 Rock Rose Ste 100 Austin, TX 78758
    ","
        1/6/2019
    ",0.025,0.716,0.259
1257,Culinary Dropout,"
        11721 Rock Rose Ste 100 Austin, TX 78758
    ","
        3/17/2019
    ",0.038,0.72,0.242
1258,Culinary Dropout,"
        11721 Rock Rose Ste 100 Austin, TX 78758
    ","
        5/15/2019
    ",0.044,0.719,0.237
1259,Culinary Dropout,"
        11721 Rock Rose Ste 100 Austin, TX 78758
    ","
        7/28/2019
    ",0.033,0.718,0.249
1260,Home Slice Pizza,"
        1415 S Congress St Austin, TX 78704
    ","
        6/27/2018
    ",0.067,0.759,0.174
1261,Home Slice Pizza,"
        1415 S Congress St Austin, TX 78704
    ","
        1/29/2018
    ",0.045,0.689,0.266
1262,Home Slice Pizza,"
        1415 S Congress St Austin, TX 78704
    ","
        4/5/2019
    ",0.047,0.757,0.195
1263,Home Slice Pizza,"
        1415 S Congress St Austin, TX 78704
    ","
        5/29/2019
    ",0.024,0.749,0.227
1264,Home Slice Pizza,"
        1415 S Congress St Austin, TX 78704
    ","
        7/15/2019
    ",0.068,0.706,0.227
1265,Home Slice Pizza,"
        1415 S Congress St Austin, TX 78704
    ","
        6/14/2019
    ",0.036,0.732,0.232
1266,Bird Bird Biscuit,"
        2701 Manor Rd Austin, TX 78722
    ","
        6/1/2019
            ",0.032,0.691,0.277
1267,Bird Bird Biscuit,"
        2701 Manor Rd Austin, TX 78722
    ","
        11/2/2018
    ",0.05,0.683,0.267
1268,Bird Bird Biscuit,"
        2701 Manor Rd Austin, TX 78722
    ","
        6/5/2019
    ",0.033,0.695,0.272
1269,Bird Bird Biscuit,"
        2701 Manor Rd Austin, TX 78722
    ","
        7/12/2018
    ",0.036,0.67,0.294
1270,Bird Bird Biscuit,"
        2701 Manor Rd Austin, TX 78722
    ","
        6/13/2019
    ",0.027,0.74,0.233
1271,Bird Bird Biscuit,"
        2701 Manor Rd Austin, TX 78722
    ","
        2/2/2019
    ",0.034,0.724,0.241
1272,Bird Bird Biscuit,"
        2701 Manor Rd Austin, TX 78722
    ","
        3/26/2019
    ",0.047,0.726,0.227
1273,Easy Tiger,"
        709 E 6th St Austin, TX 78701
    ","
        11/2/2018
    ",0.053,0.683,0.265
1274,Easy Tiger,"
        709 E 6th St Austin, TX 78701
    ","
        9/10/2018
    ",0.03,0.681,0.289
1275,Easy Tiger,"
        709 E 6th St Austin, TX 78701
    ","
        2/14/2018
    ",0.025,0.726,0.25
1276,Easy Tiger,"
        709 E 6th St Austin, TX 78701
    ","
        10/26/2018
    ",0.027,0.707,0.266
1277,Easy Tiger,"
        709 E 6th St Austin, TX 78701
    ","
        1/15/2019
    ",0.035,0.688,0.277
1278,Easy Tiger,"
        709 E 6th St Austin, TX 78701
    ","
        3/4/2019
    ",0.05,0.713,0.238
1279,Easy Tiger,"
        709 E 6th St Austin, TX 78701
    ","
        6/17/2019
    ",0.032,0.715,0.252
1280,Easy Tiger,"
        709 E 6th St Austin, TX 78701
    ","
        12/20/2018
    ",0.049,0.723,0.228
1281,Easy Tiger,"
        709 E 6th St Austin, TX 78701
    ","
        6/22/2019
    ",0.049,0.703,0.248
1282,Jewboy Burgers,"
        5000 Burnet Austin, TX 78756
    ","
        11/28/2016
    ",0.027,0.648,0.325
1283,Jewboy Burgers,"
        5000 Burnet Austin, TX 78756
    ","
        3/18/2017
    ",0.035,0.716,0.249
1284,Jewboy Burgers,"
        5000 Burnet Austin, TX 78756
    ","
        11/6/2018
    ",0.017,0.668,0.315
1285,Jewboy Burgers,"
        5000 Burnet Austin, TX 78756
    ","
        12/3/2017
    ",0.01,0.716,0.274
1286,Jewboy Burgers,"
        5000 Burnet Austin, TX 78756
    ","
        10/27/2018
    ",0.034,0.733,0.233
1287,Jewboy Burgers,"
        5000 Burnet Austin, TX 78756
    ","
        7/20/2018
    ",0.022,0.706,0.272
1288,Jewboy Burgers,"
        5000 Burnet Austin, TX 78756
    ","
        3/29/2018
    ",0.025,0.657,0.318
1289,Jewboy Burgers,"
        5000 Burnet Austin, TX 78756
    ","
        7/23/2018
    ",0.034,0.732,0.234
1290,Jewboy Burgers,"
        5000 Burnet Austin, TX 78756
    ","
        1/10/2019
    ",0.032,0.702,0.267
1291,Pho Please,"
        1920 East Riverside Dr Ste D140 Austin, TX 78741
    ","
        1/25/2019
    ",0.023,0.672,0.305
1292,Pho Please,"
        1920 East Riverside Dr Ste D140 Austin, TX 78741
    ","
        10/28/2017
    ",0.03,0.698,0.272
1293,Easy Tiger,"
        709 E 6th St Austin, TX 78701
    ","
        7/2/2019
    ",0.042,0.753,0.205
1294,Pho Please,"
        1920 East Riverside Dr Ste D140 Austin, TX 78741
    ","
        2/16/2019
    ",0.031,0.706,0.263
1295,Pho Please,"
        1920 East Riverside Dr Ste D140 Austin, TX 78741
    ","
        8/10/2018
    ",0.022,0.737,0.241
1296,Pho Please,"
        1920 East Riverside Dr Ste D140 Austin, TX 78741
    ","
        6/2/2019
    ",0.043,0.688,0.269
1297,Pho Please,"
        1920 East Riverside Dr Ste D140 Austin, TX 78741
    ","
        11/7/2018
    ",0.029,0.705,0.266
1298,Odd Duck,"
        1201 S Lamar Blvd Austin, TX 78704
    ","
        5/1/2019
    ",0.048,0.682,0.27
1299,Odd Duck,"
        1201 S Lamar Blvd Austin, TX 78704
    ","
        5/20/2018
    ",0.049,0.738,0.213
1300,Odd Duck,"
        1201 S Lamar Blvd Austin, TX 78704
    ","
        12/28/2017
    ",0.044,0.706,0.25
1301,Jewboy Burgers,"
        5000 Burnet Austin, TX 78756
    ","
        7/26/2019
    ",0.019,0.712,0.269
1302,Odd Duck,"
        1201 S Lamar Blvd Austin, TX 78704
    ","
        3/5/2019
    ",0.048,0.692,0.259
1303,Odd Duck,"
        1201 S Lamar Blvd Austin, TX 78704
    ","
        10/27/2018
    ",0.039,0.688,0.273
1304,Odd Duck,"
        1201 S Lamar Blvd Austin, TX 78704
    ","
        6/28/2018
    ",0.041,0.704,0.254
1305,Odd Duck,"
        1201 S Lamar Blvd Austin, TX 78704
    ","
        5/26/2019
    ",0.029,0.697,0.274
1306,Odd Duck,"
        1201 S Lamar Blvd Austin, TX 78704
    ","
        6/12/2019
    ",0.038,0.667,0.295
1307,Pho Please,"
        1920 East Riverside Dr Ste D140 Austin, TX 78741
    ","
        6/4/2019
    ",0.027,0.738,0.235
1308,Uncle Nicky闁炽儲鐛�,"
        4222 Duval St Austin, TX 78751
    ","
        5/7/2019
    ",0.025,0.638,0.337
1309,Odd Duck,"
        1201 S Lamar Blvd Austin, TX 78704
    ","
        7/28/2019
    ",0.031,0.706,0.263
1310,Ramen Tatsu-Ya,"
        1234 S Lamar Blvd Austin, TX 78704
    ","
        2/5/2019
    ",0.044,0.75,0.206
1311,Ramen Tatsu-Ya,"
        1234 S Lamar Blvd Austin, TX 78704
    ","
        6/11/2018
    ",0.044,0.741,0.215
1312,Uncle Nicky闁炽儲鐛�,"
        4222 Duval St Austin, TX 78751
    ","
        7/19/2019
    ",0.023,0.71,0.267
